햄 숙주볶음 : 초간단 밥반찬&amp;술안주,2인분,15분 이내,아무나,6879416,밑반찬,볶음,일상,숙주%채소류%1봉지(250g)&채썬 햄%가공식품류%1/2~1주먹&다진 파%기타%1주먹&청양 고추%기타%1개&굴소스%기타%1/2~1T&후추%기타%조금&식용유%기타%1T&참기름%기타%1t&깨%기타%조금&,숙주는 깨끗하게 씻어서 채반에 물기를 빼주세요.%대파를 얇게 썰어 준비 하세요%햄을 베이컨처럼 얇게 채 썰어 주세요. *뜨거운 물에 살짝 담갔다가 빼서 사용 하셔도 좋아요(기름기 제거)%청양고추를 적당한 크기로 어슷 썰어주세요.%식용유에 파를 넣은 다음 중약불로 볶아 주세요.%파향이 나기 시작하면 햄  고추를 넣고 익을랑 말랑 할때까지 볶아 주세요(중불) 중간에 햄의 냄새가 싫다면 후추를 한번 톡! 뿌려주세요.%센불로 올려서 숙주와 굴소스를 넣고 빠르게 볶아주세요(살짝 익을랑 말랑 할때까지만!)%불을 끈 뒤 참기름을 넣고 잔열로 빠르게 볶다가 얼른 접시로 옮겨주세요 (뜨거운 열에 숙주를 계속 두면 숨이 죽어요)%접시에 담고 깨를 솔솔 뿌려주세요.,간편추구형%합리추구형
엥 이거 완전 꿀조합 아니냐.. 오레오 치즈케이크 만들기!,6인분 이상,5분 이내,아무나,6873390,빵,굽기,초스피드,크림치즈%달걀/유제품%200g&설탕%기타%30g&달걀%기타%1개&우유%기타%2Ts&,오레오를 믹서로 가볍게 부수어 3분의 2를 케이크 틀에 넣는다.%상온에 둔 크림치즈를 믹서에 넣고  설탕  계란  우유와 함께 질퍽해질 때까지 섞는다.%1위에 2를 넣고 마지막에 나머지 오레오를 얹는다.%오븐 180도에서 30분 구워 색이 들면 OK.%v열기가 사라진 후 냉장고에 하룻밤 두면 완성입니다 ♪,간편추구형%모험추구형
저염식 고구마빵 NO오븐 NO밀가루 간편하게 전자렌지로,2인분,15분 이내,아무나,6906441,빵,기타,다이어트,고구마%곡류%2개&계란%달걀/유제품%2개&우유%기타%1큰술&,고구마2개를 쪄서 식혀주세요%고구마 껍질을 벗기고 으깨어 주세요 계란은 노른자만 두개 고구마랑 섞어 주세요%우유 한큰술 넣어 주세요 많이 넣으면 안되요%흰자는 이렇게 따로 준비해주세요%거품기로 머랭을 칩니다%고구마와 머랭을 섞어주세요%깊이가 깊지 않는 사기그릇이나 접시에 고구마를 고르게 펴서 준비해주세요 전자렌지용으로 그릇을 준비해주세요%랩을 씌우고 포크로 구멍을 두군데쯤내어 주세요 전자렌지에 3분간 돌려 주세요 죽처럼 반죽이 되신분은 전자렌지를 조금 더 돌려주셔야해요 저는 된직하게 만들어서 3분에서 4분이면 충분하더라구요 (전자렌지 출력에 따라 조금씩 틀려질수 있어요)%완성된 고구마빵 소금도 설탕도 넣지 않았어요 계란때문에 간이 간간이 잘되어 맛있어요%고구마빵 우유와 함께 드셔보세요 https://seunmi1981.tistory.com/,간편추구형%합리추구형
너무 간단한 베이킹~블루베리 크럼블 타르트 에요~^^,4인분,60분 이내,초급,6832551,과자,굽기,간식,박력분%제과/제빵%160g&아몬드가루%콩/견과류%40g&버터%달걀/유제품%100g&설탕%기타%90g&소금%기타%2g&냉동블루베리%기타%1컵정도&,아몬드가루와 밀가루는 체에 한번 내려주고 설탕과 소금을 넣어 고루 잘 섞어준다%. 버터를 넣고 주걱으로 자르듯이 섞어준다%전 도우블랜더가 있어서 주걱대신 사용했습니다%어느정도 버터가 잘게 잘라지면 손으로 날가루가 보이지 않게 반준해준다%보슬보슬 반죽이 되면 끝%타르트 틀에 반죽한 가루중 2/3 를 넣고 꾹꾹 눌러준다%블루베리를 고루 넣어준다 (전 모듬베리로 한개 더 준비해 봤어요~^^*)%나머지 반죽을 위에 뿌려준다%180도로 예열한 오븐에서 30분정도 구워준다 (각자 오븐 온도 살피시고 구워지는 색을면서 구워주세요~)%완성~!! 꺼내서 식혀주세요,합리추구형%모험추구형
고추장삼겹살 짱맛 양념,2인분,60분 이내,아무나,6838588,메인반찬,굽기,손님접대,삼겹살%돼지고기%300-400g&양파%기타%&고추가루%기타%1T&고추장%기타%1T&간장%기타%1T&설탕%기타%1T&올리고당%기타%1T&미림(or청주)%기타%1T&다진마늘%기타%1T&참기름%기타%1T&,분량의 양념을 모두 넣어 미리 양념장을 만들어주세요%준비 된 생삼겹살에 양념장을 넣어 버무린 후 최소 30분이상 냉장고에서 숙성시켜주면 좋아요%그 사이 양파는 채썰어서 매운맛을 제거하기 위해 찬물에 담궈주세요%냉장고에서 숙성을 마친 양념삼겹살은 달궈진 팬에 중약불에서 구워주세요%양념이 된 고기기 때문에 쉽게 탈 수 있으니 불조절을 해주시면서 겉은 타지 않고 안쪽까지 익을 수 있도록 구워주세요%물기를 제거한 양파를 접시에 깔고 잘 구워진 고추장삼겹살을 적당하게 잘라 양파위에 올려주면 완성!,합리추구형
[간단한 간식만들기]마늘버터떡볶이 길릭떡볶이 간장떡볶이,2인분,10분 이내,아무나,6861965,밥/죽/떡,볶음,간식,밀떡%쌀%200g&통마늘%채소류%10개&버터%기타%2스푼&식용유%기타%적당량&간장%기타%2스푼&설탕%기타%1스푼&,[간단한 간식만들기]마늘버터떡볶이 길릭떡볶이 간장떡볶이 조리시간 : 15시간 조리분량 : 2인분 난이도 : ★☆☆☆☆%재료: 밀떡 200g  통마늘10개 버터2스푼 식요유 간장2스푼 설탕1스푼%냄비에 물을 넣고 떡볶이떡을 1분간 데쳐줍니다.%데친떡은 찬물에 헹구어 준뒤 체에 걸러 물기를 제거해주세요.%통마늘을 준비해서 슬라이스채칼로 편을 썰어 준비합니다.%후라이팬에 기름을 넣고 튀기듯 편마늘을 볶아주세요.%마늘이 노릇노릇해지면 키친타올에 올려 기름을 빼줍니다.%후라이팬에 버터 2스푼을 넣고%물기를 제거한 떡볶이 떡을 넣고 튀겨줍니다.%어느정도 볶다가 간장2스푼 설탕1스푼을 넣고 볶아주면 끝이예요. 짭쪼름한것이 싫으신 분들은 간장을 1스푼만 넣어주세요.%간장에 볶은 떡을 그릇에 담고 마늘튀긴것을 올려 파슬리가루를 뿌려주면 마늘버터 떡볶이 완성입니다!,간편추구형%모험추구형
이거 된장으로 만든거 맞음?존맛ㅠㅠ 된장삼겹살덮밥,1인분,30분 이내,초급,6873881,밥/죽/떡,볶음,일상,대패 삼겹살%돼지고기%200g&양파%기타%1/2개&대파%기타%1대&밥%기타%1공기&식용유%기타%약간&설탕%기타%1T&간장%기타%1/2T&맛술%기타%1T&된장%기타%1T&다진 마늘%기타%1/2T&올리고당%기타%1T&참기름%기타%1T&물%기타%2T&,"양파는 채 썰고 대파는 송송 썰어 준비한다.%<p class=""step_add add_material"">양파 1/2개  대파 1대</p>%볼에 양념 재료를 넣고 양념장을 만든다.%<p class=""step_add add_material"">[양념] 설탕 1T  간장 1/2T  맛술 1T  된장 1T  다진 마늘 1/2T  올리고당 1T  참기름 1T  물 2T</p>%양념장에 고기를 넣고 잘 버무린다.%<p class=""step_add add_material"">대패 삼겹살 200g</p>%팬에 식용유를 두르고 양파를 넣어 볶는다.%<p class=""step_add add_material"">식용유 약간</p>%<p class=""step_add add_tool"">팬</p>%양파가 살짝 익으면 양념된 고기를 넣고 익힌다.%고기가 다 익으면 밥 위에 고기를 올린 후 대파를 뿌린다.%<p class=""step_add add_material""> 밥 1공기</p>",합리추구형
냉장고에 흔히 사다놓는 건강 식재료로 뚝딱 한그릇 음식  청경채 양송이 부추 덮밥,2인분,15분 이내,초급,6902022,밥/죽/떡,볶음,일상,양파(소)%기타%1/2개&청경채(소)%채소류%2포기&양송이버섯%버섯류%8개&부추 썰어서%기타%2줌&간마늘%기타%1T&매운고추(선택재료)%기타%1개&간장%기타%1T&굴소스%기타%1T&소금(선택)%기타%&후추(선택)%기타%&참기름%기타%1T&물%기타%1컵&전분가루%기타%1T&,"단시간에 빠르게 후다닥 볶아야 하니 재료를 모두 손질하여 준비해 놓아야 해요. 양파는 채썰고 청경채는 잎을 하나하나 떼어 씻은 뒤 먹기 좋게 한입 크기로 자르고 양송이버섯은 얇게 저미고 부추는 손가락 길이로 썰어요.%녹말물도 미리 만들어 둡니다. 물 한컵(계량컵이니 240ml입니다)에 녹말가루(감자가루나 고구마  옥수수가루 등) 1T를 넣고 저어주세요.%후라이팬에 올리브유(또는 식용유) 2T정도 두르고 팬이 달구어지면 간마늘과 채썬 양파를 넣어 볶아줍니다. 오래 볶으면 안되고 15초에서 20초가량 숨 죽을 정도만 볶아요.%<p class=""step_add add_material"">단맛을 위해 양파를 넣었는데 양파가 없으시면 5번에서 굴소스와 간장 넣을 때 설탕이나 꿀을 1t만 넣어주세요.</p>%<p class=""step_add add_fire"">중불</p>%양파 숨이 죽으면 바로 청경채 들어갑니다. 청경채도 마찬가지로 너무 오래 볶으면 안되고 역시 15초에서 20초가량만 뒤적거려주세요.%바로 양송이 버섯 썬 것을 넣고 굴소스 1T와 간장 1T를 넣은 뒤 함께 볶아줍니다. 역시 너무 오래 볶으면 안 되어요.%녹말물이 그 새 좀 굳었을거에요. 숟가락으로 가라앉은 녹말을 저어서 다시 풀어준 다음에 바로 팬에 부어서 다른 재료들과 잘 섞어줍니다.%모든 재료들이 소스와 함께 잘 어우러지면 ""불을 끄고"" 썰어둔 부추와 참기름 약간 넣고 취향에 따라 매운 맛을 좋아하시는 분들은 썰어둔 고추를 함께 넣어 뒤적거려주세요.%여열만으로도 부추는 충분히 숨이 죽고 먹기 좋게 익습니다. 간을 보시고 좀 싱겁다 싶으시면 소금 후추를 뿌려 간을 맞춰주세요.%뜨끈한 밥에 갓 만든 청경채 양송이 부추 볶음을 끼얹어주시면 건강하고 맛난 덮밥 완성이요~",간편추구형%건강/안전추구형
【초간단】전자렌지로 꽈리고추찜 만들기~,2인분,10분 이내,아무나,6887446,밑반찬,찜,초스피드,꽈리고추%채소류%27~30개&부침가루%기타%2T&고춧가루%기타%1T&간장%기타%2T&매실액%기타%1T&올리고당%기타%1T&다진대파%기타%1T&다진마늘%기타%1/2T&참기름%기타%1/2T&,꽈리고추는 물에 씻어서 포크로 구멍을 뽕뽕~ 뚫어 주셔용~%물기가 있는상태 그대로 비닐팩에 담고 부침가루 (혹은 찹쌀가루)2T를 넣고 흔들어 주셔요~%꽈리고추 위로 물을 조금더 뿌려서~ 비닐팩을 사진처럼 느슨하게 묶어 주세요~ 쌔게 묶으시면 돌리다가 비닐이 뻥하고 터져용~ 전자렌지에 넣고 1분30초 돌린후 꺼내서 한번 흔들어 주고~ 또 1분30초 돌리시면 되셔용^~^ (전자렌지 사양이 틀리기 때문에 꽈리고추가 익지 않으면 조금더 돌려 주세용^~^)%그사이 양념장을 만들어 주세요~ 고춧가루1T 간장2T 올리고당1T 매실액1T 다진마늘1/2T 참기름1/2T 다진대파1T 넣고 섞어 서~%살짝 한김 식힌 꽈리고추를 넣고 깨소금 솔솔 뿌린후~%비닐장갑 껴서 골고루 무쳐 주시면 끝이에용~^^%무치면서 고소한 냄새에 침이 꿀꺽~!ㅎㅎ 설거지 거리 줄이고~ 과정쉽고~그치만 요것또한 별미 반찬이죵~♥,간편추구형%건강/안전추구형
다이어트 할때는 닭가슴살 깻잎볶음 .,2인분,30분 이내,아무나,6844208,메인반찬,볶음,다이어트,닭가슴살%닭괴%300G&양파%기타%1개&깻잎%채소류%10장&간장%기타%2T&맛술%기타%2T&다진마늘%기타%1T&후춧가루%기타%조금&설탕%기타%1T&참기름%기타%조금&,닭가슴살을 준비합니다 .%먹기좋게 썰어줍니다%간장2맛술2.다짐마늘1.설탕1.후춧가루조금.참기름한방울 넣고 양념장준비합니다.%닭가슴살에10분정도 재어둡니다.%양파잘게썰어준비하고%깻잎도 잘게썰어 준비합니다.%팬에 닭가슴살을 굽습니다.%오일을 안둘러도 됩니다.%깻잎을 넣어주고%뚜껑닫고 숨을죽인후ㅡ이과정은 깻잎은 금방숨죽어서 패스해도 됩니다 .%바로 양파넣고 볶다가 (2분정도 )통깨뿌립니다 .%양상추 씻어둔것을%접시에담고%볶은닭가슴살 얹어주고%그위 다시깻잎을 썰어 놓아줍니다 . 깻잎대신 파채놓아줘도 좋아요~,합리추구형
아삭아삭 달큰한 양배추 베이컨볶음~~,3인분,10분 이내,아무나,6836239,밑반찬,볶음,일상,베이컨%가공식품류%7줄&양배추%채소류%1/8&,양배추양은 원하시는만큼 사용하심되는데요 전 아삭하니 달큰한 양배추 맛을 좋아해서 좀 많이넣었답니다^^ 먼저 양배추를 먹기좋은 한입크기로 썰어주세요 그리고 베이컨도 비슷한 크기로 썰어줍니다~%베이컨에서 나오는 짠맛으로도 간은 커버가 되니까요 베이컨을 너무 적지않게 넣어주시는것이 좋답니다~~ 중불에서 베이컨을 팬에 볶아주세요~ 살짝 노릇해질정도만요~~%양배추를 넣고 베이컨과 같이 볶다가%수분이 생기기 시작하면 센불로 살짝 더 볶아서 끝 너무익히면 아삭거리는 식감이 사라지니까요 살짝 투명해질때까지요~~ 간도 따로 할필요 없고 너무쉬워서 민망하지만 맛은 끝내줍니다~~%마지막으로 접시에 담아내면 끝~ 간단히 식사를 해결해야할때 만들어 보세요~~^^,간편추구형%합리추구형
바삭바삭! 하트파이/팔미에 만들기｜효썸,6인분 이상,2시간 이상,중급,6907429,과자,굽기,간식,강력분%제과/제빵%120g&박력분%기타%120g&소금%기타%3g&설탕%기타%10g&차가운 무염버터%달걀/유제품%220g&노른자(L)%기타%1개&차가운 물%기타%100g&설탕(묻힘용)%기타%적당량&,"볼에 박력분과 강력분을 체에 내리고  설탕과 소금도 넣어주세요.%<p class=""step_add add_tip2"">강력분+박력분 대신 중력분이나 박력분만 사용해도 됩니다.</p>%거품기로 골고루 섞어주세요.%사방 1cm 크기로 썬 차가운 버터를 넣고%<p class=""step_add add_tip2"">만들기 전 미리 버터를 사방 1cm 크기로 썰어 냉장고에 차갑게 넣어두세요.</p>%스크래퍼고 다지듯이 섞어주세요.%버터가 손가락 반마디 정도가 되면 그만 다져주세요.%<p class=""step_add add_tip2"">반죽을 할 때 보이는 정도만 다져주세요(너무 잘게 다지면 쉽게 녹아요).</p>%가운데에 홈을 만들고 노른자랑 차가운 물을 섞어서 부어주세요.%주걱으로 가르듯이 섞다가 재료가 뭉쳐지기 시작하면 가볍게 반죽해주세요.%<p class=""step_add add_tip2"">버터가 녹지 않도록 오래 반죽하지 마세요.</p>%완성된 반죽은 냉장고에 1시간 정도 휴지시켜주세요.%휴지가 끝나면 반죽을 한 방향으로 길게 밀어주세요.%<p class=""step_add add_tip2"">저는 작업대가 좁아서 반으로 잘라서 작업했어요!</p>%1/3씩 접어주세요(3절 접기).%<p class=""step_add add_tip2"">접을 때 반죽에 밀가루가 많이 묻었으면 털어준 후 접어주세요.</p>%반죽을 세로로 놓고 다시 밀고  1/3씩 접어주세요. 이 작업을 총 3번 반복해주세요.%<p class=""step_add add_tip2"">손에 열이 많거나 작업 공간이 따뜻할 경우  3절 접기 1번 할 때마다 냉장고에 30분씩 휴지시켜주세요(버터가 녹지 않도록).</p>%반죽을 다시 냉장고에 1시간 휴지시켜주세요.%휴지가 끝나면 반죽을 긴 직사각형으로 밀어주세요.%위아래를 1/6씩 접어주세요.%가운데를 기준으로 접어주세요.%마지막으로 반으로 접어주세요.%마지막으로 냉장고에 30분간 휴지시켜주세요.%휴지가 끝나면 반죽을 1cm 두께로 썰어주세요.%한 면에만 설탕을 묻혀주세요.%구워지면서 반죽이 펴지니까 충분한 간격을 두며 올려주세요.%<p class=""step_add add_tip2"">나머지 반죽은 굽는 동안 녹지 않도록 냉장고에 넣어두세요.</p>%190℃로 예열한 오븐에 15분간 구워주세요.",모험추구형
아삭하고 촉촉한 양배추 돈부리 덮밥,1인분,15분 이내,아무나,6882907,밥/죽/떡,볶음,일상,양배추%채소류%1/4통 중2장&큰 비엔나 소시지%가공식품류%3개&양파%기타%1/4개&달걀%달걀/유제품%1개&고명용 파%기타%적당량&밥%쌀%1공기&간장%기타%1큰술&맛술%기타%2큰술&물%기타%2큰술&설탕%기타%1/2큰술&,재료준비%~ 소스 재료 섞어놓기 ~양배추  양파 채썰기 ~ 소시지 동그란 모양대로 썰기 ~ 파 송송 썰어놓기 ~ 달걀 설렁설렁 대충 풀어놓기%~ 기름 조금 두른 팬에 양배추  양파  소시지 넣어 볶기%~ 양파가 투명해지면 소스 넣어 끓이기%~ 중불에서 끓이다가 양배추에 간장색이 입혀지면 달걀 붓기%~ 약불에서 뚜껑 덮어 달걀 반숙으로 익히기%~ 밥 위에 올린 후 파를 올려주면%양배추 돈부리 덮밥 완성~!,간편추구형%모험추구형
【돼지다짐육으로만든】새송이 떡갈비~,2인분,30분 이내,아무나,6887181,메인반찬,굽기,손님접대,돼지고기다짐육%돼지고기%300g&새송이버섯%버섯류%2개&진간장%기타%2T&설탕%기타%2T&다진마늘%기타%1T&참기름%기타%1/2T&감자전분%기타%2T&대파%기타%5센티&후추%기타%2번톡톡&진간장%기타%2T&물%기타%2T&꿀%기타%1T&설탕%기타%1/2T&참기름%기타%1/2T&,돼지고기or소고기다짐육에(300g) 생강술3T 넣고 잠시 두셨다가 물기가 생기면 키친타올로 꾹꾹 눌러 물기를 제거 해주세요~%진간장2T 설탕2T 다진마늘1T 참기름1/2T 감자전분2T 후추2번톡톡 대파5센티는 다져서 넣어 주세요~%비닐장갑을 끼고 찰기가 생길때까지 열심히 치댄후 잠시 두시구요~%새송이버섯도 고기를 붙이기 쉽게 길쭉한 모양으로 썰어 주세요~%고기 겉면에 바를 소스는 진간장2T 물2T 꿀or올리고당1T 설탕1/2T 참기름1/2T넣고 전자렌지에 1~2분가량 돌려 한번 끓여 주세요~ (냄비에 끓이기는 너무 양이 작아서 전자렌지가 딱이드라구용^~^)%그다음 새송이 버섯에 고기를 이쁘게 붙여 주세요~저는 총11개 나오네요^~^%달군 후라이팬에 식용유 둘러 속까지 고루 익겠금 굴려가며 최대 약불에서 구워 주세요~%다구워지면 겉면에 준비한 소스를 발라주심 끝이에요~:-) (요소스는 꼭 발라 주세요~! 훨씬더 맛있어져요^~^)%술안주나 손님초대 메인메뉴로 딱~! 소고기도 맛있지만 돼지고기로 해도 소고기 못지 않게 완전 맛있어요~^~^ 추천꾹~!,합리추구형
유린기소스와 만두의 만남 ★ 유린만두,2인분,20분 이내,아무나,6916363,면/만두,굽기,술안주,냉동만두%가공식품류%300g&양상추%기타%1/4통&레몬%기타%1/4개&식용유%기타%적당량&간장%기타%3숟가락&설탕%기타%3숟가락&식초%기타%3숟가락&물%기타%3숟가락&대파%기타%1대&홍고추%기타%1개&청양고추%기타%2개&,"대파  홍고추  청양고추를 굵게 다진다.%양상추를 먹기 좋은 크기로 자르고  레몬은 슬라이스한다.%팬에 기름을 충분히 두르고 노릇노릇하게 굽는다.%<p class=""step_add add_tip2"">만두를 에어프라이어 180도에서 10분간 구워도 좋아요 </p>%소스재료를 고루 섞는다.%완성그릇에 양상추를 깔고 만두  레몬을 얹어 소스를 뿌려 완성한다.",합리추구형%모험추구형
"쫀득쫀득한 ""고구마무스찹쌀빵"" 만들기",3인분,60분 이내,아무나,6882231,빵,굽기,간식,고구마%곡류%3개&우유%기타%200ml&찹쌀가루%제과/제방%200g&설탕%기타%85g&소금%기타%1꼬집&검은깨%기타%1스푼정도&,고구마를 삶아주세요.%껍질을 벗긴 뒤 으깨줍니다.%우유 200ml를 넣어 잘 섞어주세요.%찹쌀가루도 넣은 뒤 %설탕을 넣고 잘 섞어줍니다.%마지막으로 소금 한 꼬집과%검은깨를 적당량 넣은 뒤 잘 섞어주고 %유산지를 깐 팬 위에 동그란 모양을 잡아 올려준 뒤%180°C에서 예열해둔 오븐에 45분간 구워주세요.%충분히 식혀주면 완성~!,모험추구형%합리추구형
이탈리안 샌드 쿠키! 바치 디 다마 만들기(+영상)｜효썸,4인분,90분 이내,아무나,6919952,과자,굽기,간식,무염버터%달걀/유제품%60g&설탕%기타%40g&박력분%제과/제빵%60g&아몬드가루%기타%60g&초콜릿%가공식품류%30g&,"볼에 말랑한 버터를 넣고 부드럽게 풀어준 다음 설탕을 넣고 충분히 섞어주세요.%박력분과 아몬드가루를 체에 내려서 넣어주세요. 그런 다음 주걱으로 가르듯이 섞다가 보슬보슬해지면 가볍게 한 덩어리로 뭉쳐주세요.%<p class=""step_add add_tip2"">원래 레시피는 풍미를 위해 헤이즐넛가루를 사용한대요~!(저는 없으니까 아몬드가루로...)</p>%완성된 반죽은 냉장고에 1시간 정도 휴지시켜주세요.%휴지가 끝나면 반죽을 1/2tsp(5g)씩 떼어 동그랗게 만들어주세요.%<p class=""step_add add_tip2"">보통 크기로 드시고 싶으신 분들은 8g씩 떼어주세요.</p>%160℃로 예열한 오븐에 15분간 구워주세요.%쿠키가 충분히 식은 후에 중탕으로 녹인 초콜릿을 적당히 올리고 쿠키를 겹쳐주세요.%냉장고에 넣으면 초콜릿을 빨리 굳힐 수 있지만  쿠키의 식감이 단단해질 수 있어요(버터가 들어갔기 때문에). 반대로 실온에서 초콜릿을 굳히면 쿠키를 바삭하게 먹을 수 있지만  초콜릿이 굳을 때까지 시간이 좀 걸려요.",모험추구형%합리추구형
오늘뭐먹지? 닭장국 레시피 닭백숙보다 맛있네,4인분,30분 이내,아무나,6862524,국/탕,끓이기,일상,닭(볶음용)%닭고기%1마리&양파%기타%&당근%기타%&대파%기타%&마늘%기타%&참기름%기타%&간장%기타%&,오늘 뭐 먹지에선 닭 껍질째 요리했어요 더 깊은 맛이 나고 맛있다 하지만 삶으면 껍질은 먹지도 않고 기름기가 너무 많은듯해서 제거 후 내장이랑 핏물을 깔끔하게 손질했어요%물은 닭이 잠길 정도로 넉넉히 부어주세요%분량의 채소는 채 썰어 준비해주시면 돼요%끓기 시작하면 불순물을 제거해주세요 껍질+손질을 잘해서 그런지 불순물이 거의 없어요%마늘 간장을 넣고 끓여주세요 간장은 너무 많이 넣으면 색이 탁해지니 딱 2큰술만   15분 정도 삶아주세요%국물이 우러나오면 채소를 넣고 끓여주세요%마무리로 참기름 반 큰술을 넣어주세요 전 따로 간을 하지 않았지만 싱거우면 소금으로 간을 하세요%국물 맛이 좋은 닭장국 완성 닭백숙이랑은 또 다른 맛이에요  간장+참기름 때문인듯   닭은 소금에 찍어 먹거나  살만 발라내어 국물이랑 같이 먹음 딱!!,건강/안전추구형%모험추구형
초간단 고추참치마요 삼각주먹밥 만들기,2인분,15분 이내,아무나,6905992,밥/죽/떡,비빔,초스피드,밥%쌀%2공기&고추참치%가공식품류%1캔&김%기타%적당량&고추장%기타%2큰술&설탕%기타%1큰술&참기름%기타%2큰술&마요네즈%기타%1큰술&,재료를 준비해주세요~.%밥에 밥양념 재료를 모두 넣고 뭉치지않게 잘섞어주세요~.%TIP: 찬밥으로 만들어주셔도 좋답니다~!!%고추참치는 체에 받쳐 기름을 빼주세요~.%기름을 뺀 고추참치에 마요네즈를 넣고 비벼주세요~.%잘 비빈 후 맛을 보신 후 마요네즈를 더 첨가해주셔도 좋답니다~!!%비닐이나 랩위에 양념한 밥 3큰술정도를 넓게 깔아주고 참치마요를 한큰술 올려주세요~.%랩을 감싸준뒤 모양을 잡아주세요~.%마지막으로 김을 붙여주면 고추참치마요 삼각주먹밥 완성입니다~!!♡♡♡,간편추구형%합리추구형
아침국으로...두부김치계란탕,2인분,30분 이내,아무나,6866586,국/탕,끓이기,일상,계란%달걀/유제품%3개&소금%기타%3꼬집&대파 초록부분%기타%1/2대&다진 김치%기타%1컵&양파%기타%1/4개&참기름%기타%1/2큰술&두부%콩/견과류%200g&다시마 멸치육수%기타%3컵&국간장%기타%1큰술&소금%기타%약간&후추%기타%약간&,계란 3개  소금 3꼬집  대파 초록부분 1/2대를 쏭쏭 썰어 넣고 고루 잘 풀어 줍니다.%냄비에 다진 김치 1컵  양파 1/4개를 다져 넣고 참기름 1/2큰술로 고르게 볶아 주었습니다.%참기름이 쏙 배도록 볶아지면 두부 200g을 넣고 으깨면서 고르게 볶아 줍니다.%그리고 다시마 멸치육수 3컵을 붓고.....%국간장 1큰술로 간을 하고 끓여 줍니다.%끓으면서 생기는 거품은 한번 걷어 주었습니다. 그럴필요 없다고 하는데 본능적으로 걷어내고 싶네요~~%그리고 준비한 계란을 한 곳에 붓지 마시고 계란이 큰덩이로 뭉치지않게 고르게 둘러주면서 끊어 붓고 크게 한번 휘~ 저어 끓여 줍니다.%부족한 간은 소금  후추약간으로 해주세요~~,건강/안전추구형%모험추구형
양파계란덮밥,1인분,15분 이내,아무나,6888589,밥/죽/떡,볶음,초스피드,양파%채소류%1/2개&계란%달걀/유제품%2개&대파%기타%1/2개&밥%기타%1공기&간장%기타%2T&맛술%기타%2T&설탕%기타%1/2T&물%기타%8T&,재료를 소개합니다%대파를 쫑쫑 썰어주세요%메인 재료 양파 반개를 얇게 썰어주세요%간장과 설탕 맛술을 섞어 소스를 만들어주세요. 사진은 물 넣기 전입니다.%간장 소스와 양파  대파를 약불에서 살짝 조리듯 끓여줍니다. 양파를 함께 넣고 끓여주시면 양파와 대파가 적당히 잘 익어요.%미리 풀어둔 계란 두개를 설렁하게 불 위에 올려줍니다.%밥 위에 올려주시면 완성입니다.,간편추구형%합리추구형
베이컨간장말이밥,2인분,30분 이내,초급,2628435,밥/죽/떡,볶음,일상,베이컨%가공식품류%8장&밥%쌀%1컵정도&간장%기타%1+1/2큰술&매실액%기타%1큰술&물엿%기타%1/2큰술&청주%기타%1큰술&굴소스%기타%1작은술&후추%기타%조금&,밥은 길이 3~3.5cm 정도의 타원형으로 밥을 통통하게 만들어 줍니다. (밥을 만드실때 밥을 단단하게 만들어 주세요. 단단하지 않게 하시면 간장양념으로 조리실때 밥알이 다 흐트러진답니다.)%베이컨으로 밥을 돌돌 말아 줍니다.%볼에 간장 1+ 1/2큰술  매실액 1큰술  물엿 1/2큰술  청주 1큰술  굴소스 1작은술  후추를 넣고 섞어 줍니다.%팬에 기름을 두르고 베이컨말이밥을 앞  뒤로 구워 줍니다.%요렇게 앞  뒤로 갈색빛이 돌때까지 익혀 주세요.%베이컨말이밥에 간장양념장을 붓고 조려 줍니다.%한번씩 앞 뒤로 뒤집어 주세요. (너무 많이 앞  뒤로 뒤집으시면 밥알이 뭉그러질 수 있답니다. ) 간장양념장이 없을때까지 조려 주시면 완성입니다.,합리추구형
소고기 대파 볶음,2인분,15분 이내,초급,6899457,메인반찬,볶음,일상,한우 소고기 (살치살)%소고기%200g&대파(흰부분)%채소류%1컵&식용유%기타%2큰술&간장%기타%1작은술&설탕%기타%1작은술&굴소스%기타%1작은술&다진마늘%기타%1작은술&맛술%기타%1큰술&참기름%기타%약간&깨소금%기타%약간&,소고기는 한입 크기로 썰고 간장1작은술.설탕1작은술.굴소스1작은술.다진마늘1작은술.맛술1큰술을 넣고 버무려 주세요%대파는 3~4cm 길이로 썰어주세요%딜군 팬에 식용유 2큰술을 두르고 대파를 넣고 볶아주세요.(2~3분정도)%대파를 한쪽으로 밀쳐놓고 소고기를 넣고 구워주세요(센불)%밑면이 익으면 뒤집어서 익혀 주세요%대파와 같이 섞으면서 볶아주세요. 참기름을 약간 두르고 저어준후%완성그릇에 담고 깨소금을 뿌려주세요,간편추구형
